measure	vote	vote
hres-331	House 109-1-288	2005-06-21, after the last version committed (2005-06-20)
hres-333	House 109-1-364	2005-07-11, after the last version committed (2005-06-20)
hres-334	House 109-1-297	2005-06-22, after the last version committed (2005-06-21)
hres-334	House 109-1-298	2005-06-22, after the last version committed (2005-06-21)
hres-337	House 109-1-304	2005-06-23, after the last version committed (2005-06-22)
hres-340	House 109-1-361	2005-06-30, after the last version committed (2005-06-24)
hres-341	House 109-1-325	2005-06-28, after the last version committed (2005-06-27)
hres-342	House 109-1-327	2005-06-28, after the last version committed (2005-06-27)
hres-342	House 109-1-328	2005-06-28, after the last version committed (2005-06-27)
hres-343	House 109-1-368	2005-07-12, after the last version committed (2005-06-27)
hres-344	House 109-1-360	2005-06-30, after the last version committed (2005-06-29)
hres-345	House 109-1-359	2005-06-30, after the last version committed (2005-06-29)
hres-351	House 109-1-365	2005-07-12, after the last version committed (2005-07-11)
hres-351	House 109-1-366	2005-07-12, after the last version committed (2005-07-11)
hres-352	House 109-1-367	2005-07-12, after the last version committed (2005-07-11)
hres-356	House 109-1-375	2005-07-14, after the last version committed (2005-07-12)
hres-357	House 109-2-17	2006-03-01, after the last version committed (2005-07-12)
hres-360	House 109-1-454	2005-09-06, after the last version committed (2005-07-12)
hres-365	House 109-1-383	2005-07-19, after the last version committed (2005-07-18)
hres-365	House 109-1-384	2005-07-19, after the last version committed (2005-07-18)
hres-369	House 109-1-401	2005-07-21, after the last version committed (2005-07-20)
hres-369	House 109-1-402	2005-07-21, after the last version committed (2005-07-20)
hres-376	House 109-1-419	2005-07-25, after the last version committed (2005-07-22)
hres-383	House 109-1-438	2005-07-27, after the last version committed (2005-07-26)
hres-384	House 109-1-439	2005-07-27, after the last version committed (2005-07-26)
hres-385	House 109-1-440	2005-07-27, after the last version committed (2005-07-26)
hres-385	House 109-1-441	2005-07-27, after the last version committed (2005-07-26)
hres-386	House 109-1-442	2005-07-27, after the last version committed (2005-07-26)
hres-387	House 109-1-432	2005-07-27, after the last version committed (2005-07-26)
hres-387	House 109-1-433	2005-07-27, after the last version committed (2005-07-26)
hres-388	House 109-1-503	2005-09-29, after the last version committed (2005-07-26)
hres-392	House 109-1-446	2005-07-28, after the last version committed (2005-07-27)
hres-396	House 109-1-447	2005-07-28, after the last version committed (2005-07-27)
hres-409	House 109-1-649	2005-12-16, after the last version committed (2005-07-28)
hres-426	House 109-1-458	2005-09-08, after the last version committed (2005-09-07)
hres-426	House 109-1-459	2005-09-08, after the last version committed (2005-09-07)
hres-427	House 109-1-464	2005-09-08, after the last version committed (2005-09-07)
hres-428	House 109-1-463	2005-09-08, after the last version committed (2005-09-07)
hres-438	House 109-1-609	2005-12-06, after the last version committed (2005-09-14)
hres-439	House 109-1-471	2005-09-15, after the last version committed (2005-09-14)
hres-439	House 109-1-472	2005-09-15, after the last version committed (2005-09-14)
hres-441	House 109-1-477	2005-09-20, after the last version committed (2005-09-14)
hres-444	House 109-1-572	2005-11-07, after the last version committed (2005-09-15)
hres-451	House 109-1-478	2005-09-21, after the last version committed (2005-09-20)
hres-455	House 109-1-486	2005-09-22, after the last version committed (2005-09-21)
hres-462	House 109-1-498	2005-09-28, after the last version committed (2005-09-27)
hres-470	House 109-1-502	2005-09-29, after the last version committed (2005-09-28)
hres-479	House 109-1-611	2005-12-06, after the last version committed (2005-10-06)
hres-481	House 109-1-515	2005-10-07, after the last version committed (2005-10-06)
hres-498	House 109-2-381	2006-07-18, after the last version committed (2005-10-18)
hres-500	House 109-1-597	2005-11-17, after the last version committed (2005-10-18)
hres-527	House 109-1-563	2005-11-03, after the last version committed (2005-11-02)
hres-535	House 109-1-610	2005-12-06, after the last version committed (2005-11-04)
hres-546	House 109-1-602	2005-11-18, after the last version committed (2005-11-10)
hres-553	House 109-1-589	2005-11-16, after the last version committed (2005-11-15)
hres-575	House 109-1-650	2005-12-16, after the last version committed (2005-11-18)
hres-579	House 109-1-637	2005-12-15, after the last version committed (2005-12-06)
hres-598	House 109-1-662	2005-12-16, after the last version committed (2005-12-14)
hres-602	House 109-1-633	2005-12-15, after the last version committed (2005-12-14)
hres-612	House 109-1-648	2005-12-16, after the last version committed (2005-12-15)
hres-623	House 109-1-663	2005-12-17, after the last version committed (2005-12-16)
hres-657	House 109-2-6	2006-02-08, after the last version committed (2006-01-31)
hres-668	House 109-2-15	2006-02-28, after the last version committed (2006-02-01)
hres-670	House 109-2-5	2006-02-08, after the last version committed (2006-02-07)
hres-673	House 109-2-25	2006-03-08, after the last version committed (2006-02-14)
hres-702	House 109-2-18	2006-03-02, after the last version committed (2006-03-01)
hres-703	House 109-2-83	2006-04-04, after the last version committed (2006-03-01)
hres-710	House 109-2-21	2006-03-08, after the last version committed (2006-03-07)
hres-725	House 109-2-40	2006-03-15, after the last version committed (2006-03-14)
hres-725	House 109-2-41	2006-03-15, after the last version committed (2006-03-14)
hres-740	House 109-2-159	2006-05-18, after the last version committed (2006-05-17)
hres-744	House 109-2-84	2006-04-04, after the last version committed (2006-03-29)
hres-802	House 109-2-146	2006-05-11, after the last version committed (2006-05-09)
hres-830	House 109-2-179	2006-05-23, after the last version committed (2006-05-22)
hres-830	House 109-2-180	2006-05-23, after the last version committed (2006-05-22)
hres-844	House 109-2-423	2006-07-28, after the last version committed (2006-05-25)
hres-906	House 109-2-364	2006-07-12, after the last version committed (2006-07-10)
hres-906	House 109-2-365	2006-07-12, after the last version committed (2006-07-10)
hres-911	House 109-2-387	2006-07-19, after the last version committed (2006-07-12)
hres-920	House 109-2-382	2006-07-19, after the last version committed (2006-07-18)
hres-920	House 109-2-383	2006-07-19, after the last version committed (2006-07-18)
hres-947	House 109-2-406	2006-07-26, after the last version committed (2006-07-25)
hres-952	House 109-2-412	2006-07-27, after the last version committed (2006-07-26)
hres-952	House 109-2-413	2006-07-27, after the last version committed (2006-07-26)
hres-958	House 109-2-418	2006-07-28, after the last version committed (2006-07-27)
hres-1039	House 109-2-475	2006-09-26, after the last version committed (2006-09-25)
s-22	Senate 109-2-115	2006-05-08, after the last version committed (2006-05-04)
s-23	Senate 109-2-116	2006-05-08, after the last version committed (2006-05-04)
s-193	House 109-2-230	2006-06-07, after the last version committed (2005-01-26)
s-203	House 109-2-395	2006-07-24, after the last version committed (2005-02-16)
s-250	House 109-2-366	2006-07-12, after the last version committed (2005-02-01)
s-250	House 109-2-426	2006-07-29, after the last version committed (2005-02-01)
s-250	Senate 109-1-43	2005-03-10, after the last version committed (2005-02-01)
s-276	House 109-1-467	2005-09-13, after the last version committed (2005-03-08)
s-306	Senate 109-1-11	2005-02-17, after the last version committed (2005-02-10)
s-397	House 109-1-534	2005-10-20, after the last version committed (2005-02-17)
s-397	Senate 109-1-206	2005-07-26, after the last version committed (2005-02-17)
s-397	Senate 109-1-207	2005-07-28, after the last version committed (2005-02-17)
s-397	Senate 109-1-208	2005-07-28, after the last version committed (2005-02-17)
s-397	Senate 109-1-214	2005-07-29, after the last version committed (2005-02-17)
s-397	Senate 109-1-215	2005-07-29, after the last version committed (2005-02-17)
s-397	Senate 109-1-216	2005-07-29, after the last version committed (2005-02-17)
s-397	Senate 109-1-217	2005-07-29, after the last version committed (2005-02-17)
s-397	Senate 109-1-218	2005-07-29, after the last version committed (2005-02-17)
s-397	Senate 109-1-219	2005-07-29, after the last version committed (2005-02-17)
s-418	House 109-2-463	2006-09-21, after the last version committed (2006-07-13)
s-467	House 109-1-612	2005-12-07, after the last version committed (2005-11-16)
s-600	Senate 109-1-83	2005-04-05, after the last version committed (2005-03-10)
s-600	Senate 109-1-84	2005-04-06, after the last version committed (2005-03-10)
s-600	Senate 109-1-85	2005-04-06, after the last version committed (2005-03-10)
s-600	Senate 109-1-86	2005-04-06, after the last version committed (2005-03-10)
s-643	House 109-1-241	2005-06-13, after the last version committed (2005-03-16)
s-819	House 109-2-518	2006-11-13, after the last version committed (2005-10-27)
s-1047	House 109-1-624	2005-12-13, after the last version committed (2005-05-17)
s-1235	House 109-2-177	2006-05-22, after the last version committed (2005-06-14)
s-1496	House 109-2-394	2006-07-24, after the last version committed (2005-12-08)
s-1894	House 109-1-582	2005-11-09, after the last version committed (2005-10-19)
s-1932	House 109-1-652	2005-12-16, after the last version committed (2005-11-03)
s-1932	House 109-1-670	2005-12-19, after the last version committed (2005-11-03)
s-1932	Senate 109-1-351	2005-12-14, after the last version committed (2005-11-03)
s-1932	Senate 109-1-352	2005-12-14, after the last version committed (2005-11-03)
s-1932	Senate 109-1-353	2005-12-14, after the last version committed (2005-11-03)
s-1932	Senate 109-1-354	2005-12-15, after the last version committed (2005-11-03)
s-1932	Senate 109-1-355	2005-12-15, after the last version committed (2005-11-03)
s-1932	Senate 109-1-356	2005-12-15, after the last version committed (2005-11-03)
s-1932	Senate 109-1-357	2005-12-15, after the last version committed (2005-11-03)
s-1932	Senate 109-1-361	2005-12-19, after the last version committed (2005-11-03)
s-1932	Senate 109-1-362	2005-12-21, after the last version committed (2005-11-03)
s-1932	Senate 109-1-363	2005-12-21, after the last version committed (2005-11-03)
s-1955	Senate 109-2-117	2006-05-09, after the last version committed (2006-04-27)
s-1955	Senate 109-2-119	2006-05-11, after the last version committed (2006-04-27)
s-1989	House 109-2-9	2006-02-14, after the last version committed (2005-11-10)
s-2020	Senate 109-1-330	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-331	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-332	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-333	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-334	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-335	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-336	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-337	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-338	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-339	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-340	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-341	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-342	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-343	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-344	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-345	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-346	2005-11-17, after the last version committed (2005-11-16)
s-2020	Senate 109-1-347	2005-11-18, after the last version committed (2005-11-16)
s-2271	House 109-2-20	2006-03-07, after the last version committed (2006-02-13)
s-2271	Senate 109-2-22	2006-02-16, after the last version committed (2006-02-13)
s-2271	Senate 109-2-23	2006-02-28, after the last version committed (2006-02-13)
s-2271	Senate 109-2-24	2006-03-01, after the last version committed (2006-02-13)
s-2271	Senate 109-2-25	2006-03-01, after the last version committed (2006-02-13)
s-2320	House 109-2-66	2006-03-16, after the last version committed (2006-02-17)
s-2320	Senate 109-2-30	2006-03-02, after the last version committed (2006-02-17)
s-2320	Senate 109-2-33	2006-03-07, after the last version committed (2006-02-17)
s-2320	Senate 109-2-34	2006-03-07, after the last version committed (2006-02-17)
s-2349	Senate 109-2-35	2006-03-08, after the last version committed (2006-03-01)
s-2349	Senate 109-2-36	2006-03-09, after the last version committed (2006-03-01)
s-2349	Senate 109-2-77	2006-03-28, after the last version committed (2006-03-01)
s-2349	Senate 109-2-78	2006-03-28, after the last version committed (2006-03-01)
s-2349	Senate 109-2-79	2006-03-28, after the last version committed (2006-03-01)
s-2349	Senate 109-2-80	2006-03-29, after the last version committed (2006-03-01)
s-2349	Senate 109-2-81	2006-03-29, after the last version committed (2006-03-01)
s-2349	Senate 109-2-82	2006-03-29, after the last version committed (2006-03-01)
s-2454	Senate 109-2-83	2006-03-30, after the last version committed (2006-03-16)
s-2454	Senate 109-2-84	2006-04-03, after the last version committed (2006-03-16)
s-2454	Senate 109-2-85	2006-04-03, after the last version committed (2006-03-16)
s-2454	Senate 109-2-87	2006-04-04, after the last version committed (2006-03-16)
s-2454	Senate 109-2-88	2006-04-06, after the last version committed (2006-03-16)
s-2454	Senate 109-2-89	2006-04-07, after the last version committed (2006-03-16)
s-2454	Senate 109-2-90	2006-04-07, after the last version committed (2006-03-16)
s-2754	House 109-2-380	2006-07-18, after the last version committed (2006-05-05)
s-2754	Senate 109-2-205	2006-07-18, after the last version committed (2006-05-05)
s-2803	House 109-2-234	2006-06-07, after the last version committed (2006-05-23)
s-2832	House 109-2-470	2006-09-21, after the last version committed (2006-05-18)
s-2856	House 109-2-494	2006-09-27, after the last version committed (2006-05-18)
s-3504	House 109-2-379	2006-07-18, after the last version committed (2006-06-13)
s-3504	Senate 109-2-204	2006-07-18, after the last version committed (2006-06-13)
s-3546	House 109-2-543	2006-12-09, after the last version committed (2006-09-05)
s-3569	Senate 109-2-190	2006-06-29, after the last version committed (2006-06-28)
s-3661	House 109-2-515	2006-09-29, after the last version committed (2006-07-13)
s-3709	Senate 109-2-265	2006-11-16, after the last version committed (2006-07-20)
s-3709	Senate 109-2-266	2006-11-16, after the last version committed (2006-07-20)
s-3709	Senate 109-2-267	2006-11-16, after the last version committed (2006-07-20)
s-3709	Senate 109-2-268	2006-11-16, after the last version committed (2006-07-20)
s-3709	Senate 109-2-269	2006-11-16, after the last version committed (2006-07-20)
s-3711	Senate 109-2-217	2006-07-26, after the last version committed (2006-07-21)
s-3711	Senate 109-2-218	2006-07-31, after the last version committed (2006-07-21)
s-3711	Senate 109-2-219	2006-08-01, after the last version committed (2006-07-21)
s-3930	House 109-2-508	2006-09-29, after the last version committed (2006-09-25)
s-3930	Senate 109-2-254	2006-09-27, after the last version committed (2006-09-25)
s-3930	Senate 109-2-255	2006-09-28, after the last version committed (2006-09-25)
s-3930	Senate 109-2-256	2006-09-28, after the last version committed (2006-09-25)
s-3930	Senate 109-2-257	2006-09-28, after the last version committed (2006-09-25)
s-3930	Senate 109-2-258	2006-09-28, after the last version committed (2006-09-25)
s-3930	Senate 109-2-259	2006-09-28, after the last version committed (2006-09-25)
sconres-25	Senate 109-1-88	2005-04-11, after the last version committed (2005-04-07)
sconres-26	House 109-1-465	2005-09-13, after the last version committed (2005-04-12)
sconres-79	House 109-2-10	2006-02-15, after the last version committed (2006-02-01)
sjres-4	Senate 109-1-19	2005-03-03, after the last version committed (2005-02-14)
sjres-12	Senate 109-2-188	2006-06-27, after the last version committed (2006-06-20)
sjres-12	Senate 109-2-189	2006-06-27, after the last version committed (2006-06-20)
sjres-19	House 109-1-455	2005-09-06, after the last version committed (2005-05-17)
sjres-20	Senate 109-1-224	2005-09-12, after the last version committed (2005-06-29)
sjres-20	Senate 109-1-225	2005-09-13, after the last version committed (2005-06-29)
sjres-28	House 109-2-100	2006-04-25, after the last version committed (2006-02-07)
